warmup,bias_v,h1_signed_v,h2_signed_v,h2_filt_signed_v,dc_v,k_fit,k_h2_signed_v,k_h2_filt_signed_v,k_h2_signed_over_dc,k_h2_filt_signed_over_dc
0,7.25,-0.074925,0.000402,0.00011075211797429857,0.067254,301.75546720527524,0.12130569781652065,0.033420057103308226,1.8036949150462525,0.4969229652259825
0,7.35,-0.063824,0.000434,0.00012692134760231127,0.052578,301.75546720527524,0.13096187276708945,0.038299210544058576,2.490811228405216,0.7284265385533603
0,7.45,-0.054989,0.000589,0.00015001341327561954,0.039645,301.75546720527524,0.17773397018390713,0.04526736761004261,4.483137096327586,1.1418178234340424
0,7.55,-0.044953,0.000315,0.0001582491727601131,0.028675,301.75546720527524,0.0950529721696617,0.047752553061076244,3.3148377391337998,1.6653026350854838
0,7.65,-0.033983,0.000623,0.00018146598410316857,0.019252,301.75546720527524,0.18799365606888646,0.05475835281491668,9.764889677378271,2.8442942455286038
0,7.75,-0.024343,0.000531,0.00019895212912007367,0.011741,301.75546720527524,0.16023215308600117,0.06003489267411208,13.647232185163203,5.113269114565376
0,7.85,-0.013657,0.00043,0.00021048187455051848,0.006154,301.75546720527524,0.12975485089826835,0.06351405639323383,21.084636155064732,10.320776144496886
0,7.95,-0.003247,0.000499,0.00022490202304278727,0.002519,301.75546720527524,0.15057597813543233,0.06786541503868784,59.77609294776988,26.941411289673617
0,8.05,0.007314,0.000529,0.0002401255533804923,0.000778,301.75546720527524,0.1596286421515906,0.07245919854825571,205.1782032796794,93.1352166430022
0,8.15,0.017561,0.000499,0.00025306747382241945,0.00101,301.75546720527524,0.15057597813543233,0.07636449379774295,149.08512686676468,75.60840970073559
0,8.25,0.028021,0.00029,0.00025491798107204095,0.003223,301.75546720527524,0.08750908548952982,0.07692289447741922,27.15143825303438,23.866861457467955
0,8.35,0.039192,0.000548,0.00026955271302519737,0.007295,301.75546720527524,0.16536199602849083,0.08133900485536791,22.667854150581334,11.149966395526786
0,8.45,0.047996,0.000467,0.0002794329671730815,0.013515,301.75546720527524,0.14091980318486355,0.08432042556186956,10.426918474647692,6.239025198806479
0,8.55,0.059003,0.000126,0.0002717679069425282,0.021554,301.75546720527524,0.03802118886786468,0.08200745173084237,1.7639968853978232,3.804743979346867
0,8.65,0.069187,0.000581,0.00028721390754600685,0.031405,301.75546720527524,0.17531992644626493,0.08666836685939802,5.582548207172899,2.759699629339214
0,8.75,0.077342,0.000327,0.00028921891518268825,0.04275,301.75546720527524,0.09867403777612499,0.08727338887555497,2.308164626342105,2.0414827807147358
0,8.85,0.088552,0.000234,0.000286460208668995,0.056346,301.75546720527524,0.0706107793260344,0.08644093410263322,1.253164010329649,1.534109503826948
0,8.95,0.096837,0.000598,0.0003020635270314283,0.071506,301.75546720527524,0.1804497693887546,0.09114932072504194,2.5235612310680864,1.274708705913377
0,9.05,0.103983,-5.2e-05,0.0002843694456899965,0.088273,301.75546720527524,-0.015691284294674313,0.08581003494309003,-0.1777585931674953,0.972098319339889
0,9.15,0.115205,0.000222,0.0002812475544934049,0.106243,301.75546720527524,0.0669897137195711,0.0848679872064985,0.6305329642383131,0.7988101541419058
0,9.25,0.12087,0.000531,0.0002937448578866101,0.126454,301.75546720527524,0.16023215308600117,0.0886391168307212,1.2671181068689101,0.7009593751935186
0,9.35,0.128213,-0.000351,0.00026152831061409577,0.148029,301.75546720527524,-0.10591616898905161,0.07891759755676281,-0.7155095892632634,0.5331225473168285
0,9.45,0.137702,0.000111,0.0002539902473709534,0.170976,301.75546720527524,0.03349485685978555,0.07664294576100548,0.19590385118253764,0.44826727588085746
0,9.55,0.141301,0.000342,0.0002584135330175901,0.195202,301.75546720527524,0.10320036978420413,0.07797769638788872,0.5286850021219257,0.39947181067759924
0,9.65,0.148008,-0.000488,0.00022107541105996823,0.220648,301.75546720527524,-0.14725666799617432,0.06671071395199898,-0.6673827453508498,0.30233998926796973
0,9.75,0.156196,5.8e-05,0.0002129078259797173,0.247391,301.75546720527524,0.017501817097905964,0.06424610050016903,0.07074556915128669,0.2596945745810035
0,9.85,0.157576,-3.4e-05,0.00020056906147499493,0.275266,301.75546720527524,-0.010259685884979358,0.06052281085231067,-0.03727189658359317,0.21987027403424567
0,9.95,0.165217,-0.000416,0.00016973110303036427,0.303504,301.75546720527524,-0.1255302743573945,0.05121728829419428,-0.4136033606061024,0.16875325628062326
