t_s,state,locked,bias_v,err,h1_v,h2_v,dc_v,vpi_v,null_v,peak_v,quad_v,target_v
215.831,LOCKED,1,0.847000,0.000400,0.218300,0.000600,0.754900,5.444000,-2.852000,2.573000,-0.139000,1.231000
216.831,LOCKED,1,0.846000,-0.000500,0.218600,0.000600,0.755200,5.444000,-2.852000,2.573000,-0.139000,1.231000
217.836,LOCKED,1,0.850000,0.001100,0.218200,0.000600,0.755800,5.444000,-2.852000,2.573000,-0.139000,1.231000
218.837,LOCKED,1,0.845000,0.000200,0.218600,0.000600,0.754700,5.444000,-2.852000,2.573000,-0.139000,1.231000
219.842,LOCKED,1,0.843000,-0.000400,0.218500,0.000600,0.754500,5.444000,-2.852000,2.573000,-0.139000,1.231000
220.847,LOCKED,1,0.849000,0.000900,0.218000,0.000600,0.755300,5.444000,-2.852000,2.573000,-0.139000,1.231000
221.860,LOCKED,1,0.849000,0.001400,0.218100,0.000600,0.755100,5.444000,-2.852000,2.573000,-0.139000,1.231000
222.867,LOCKED,1,0.841000,-0.003900,0.217900,0.000600,0.755800,5.444000,-2.852000,2.573000,-0.139000,1.231000
223.871,LOCKED,1,0.851000,0.003500,0.218400,0.000600,0.754800,5.444000,-2.852000,2.573000,-0.139000,1.231000
224.876,LOCKED,1,0.847000,0.000200,0.218300,0.000600,0.754700,5.444000,-2.852000,2.573000,-0.139000,1.231000
225.881,LOCKED,1,0.846000,0.002100,0.218600,0.000600,0.754100,5.444000,-2.852000,2.573000,-0.139000,1.231000
226.885,LOCKED,1,0.842000,-0.000200,0.218100,0.000600,0.753400,5.444000,-2.852000,2.573000,-0.139000,1.231000
227.888,LOCKED,1,0.847000,0.001100,0.218300,0.000600,0.754900,5.444000,-2.852000,2.573000,-0.139000,1.231000
228.890,LOCKED,1,0.840000,-0.002900,0.218400,0.000600,0.755600,5.444000,-2.852000,2.573000,-0.139000,1.231000
229.896,LOCKED,1,0.845000,0.001400,0.218000,0.000600,0.754100,5.444000,-2.852000,2.573000,-0.139000,1.231000
230.901,LOCKED,1,0.845000,0.000600,0.217900,0.000600,0.754300,5.444000,-2.852000,2.573000,-0.139000,1.231000
231.905,LOCKED,1,0.847000,0.000700,0.218100,0.000600,0.755600,5.444000,-2.852000,2.573000,-0.139000,1.231000
232.910,LOCKED,1,0.844000,-0.000600,0.218300,0.000600,0.755600,5.444000,-2.852000,2.573000,-0.139000,1.231000
233.912,LOCKED,1,0.846000,0.001700,0.218400,0.000600,0.754800,5.444000,-2.852000,2.573000,-0.139000,1.231000
234.914,LOCKED,1,0.844000,0.001900,0.218300,0.000600,0.754000,5.444000,-2.852000,2.573000,-0.139000,1.231000
235.919,LOCKED,1,0.841000,-0.002400,0.217900,0.000600,0.755700,5.444000,-2.852000,2.573000,-0.139000,1.231000
236.923,LOCKED,1,0.847000,-0.000400,0.217800,0.000600,0.756900,5.444000,-2.852000,2.573000,-0.139000,1.231000
237.926,LOCKED,1,0.855000,0.005000,0.217900,0.000600,0.755400,5.444000,-2.852000,2.573000,-0.139000,1.231000
238.928,LOCKED,1,0.848000,0.001800,0.218200,0.000600,0.755400,5.444000,-2.852000,2.573000,-0.139000,1.231000
239.932,LOCKED,1,0.850000,0.001600,0.218100,0.000600,0.756900,5.444000,-2.852000,2.573000,-0.139000,1.231000
240.937,LOCKED,1,0.849000,0.004500,0.218000,0.000600,0.753900,5.444000,-2.852000,2.573000,-0.139000,1.231000
241.943,LOCKED,1,0.850000,0.004000,0.218200,0.000600,0.755000,5.444000,-2.852000,2.573000,-0.139000,1.231000
242.951,LOCKED,1,0.846000,0.000800,0.217800,0.000600,0.755100,5.444000,-2.852000,2.573000,-0.139000,1.231000
243.951,LOCKED,1,0.837000,-0.003600,0.217900,0.000600,0.755000,5.444000,-2.852000,2.573000,-0.139000,1.231000
244.956,LOCKED,1,0.856000,0.007900,0.217800,0.000500,0.754100,5.444000,-2.852000,2.573000,-0.139000,1.231000
245.962,LOCKED,1,0.844000,-0.002900,0.217700,0.000600,0.757700,5.444000,-2.852000,2.573000,-0.139000,1.231000
246.967,LOCKED,1,0.846000,0.000200,0.217600,0.000600,0.756200,5.444000,-2.852000,2.573000,-0.139000,1.231000
247.972,LOCKED,1,0.856000,0.004500,0.217800,0.000600,0.756700,5.444000,-2.852000,2.573000,-0.139000,1.231000
248.977,LOCKED,1,0.847000,0.000300,0.218100,0.000600,0.757000,5.444000,-2.852000,2.573000,-0.139000,1.231000
249.981,LOCKED,1,0.850000,0.001500,0.217600,0.000600,0.757300,5.444000,-2.852000,2.573000,-0.139000,1.231000
250.986,LOCKED,1,0.850000,0.003100,0.218000,0.000600,0.756500,5.444000,-2.852000,2.573000,-0.139000,1.231000
251.990,LOCKED,1,0.842000,-0.002400,0.218000,0.000600,0.757400,5.444000,-2.852000,2.573000,-0.139000,1.231000
252.994,LOCKED,1,0.846000,0.002200,0.218400,0.000600,0.756400,5.444000,-2.852000,2.573000,-0.139000,1.231000
253.994,LOCKED,1,0.845000,-0.000800,0.217800,0.000600,0.757100,5.444000,-2.852000,2.573000,-0.139000,1.231000
254.999,LOCKED,1,0.840000,-0.001400,0.217800,0.000600,0.756000,5.444000,-2.852000,2.573000,-0.139000,1.231000
256.004,LOCKED,1,0.844000,0.001200,0.218100,0.000600,0.755500,5.444000,-2.852000,2.573000,-0.139000,1.231000
257.005,LOCKED,1,0.850000,0.003900,0.218000,0.000600,0.755900,5.444000,-2.852000,2.573000,-0.139000,1.231000
258.009,LOCKED,1,0.847000,0.000400,0.217500,0.000600,0.757400,5.444000,-2.852000,2.573000,-0.139000,1.231000
259.014,LOCKED,1,0.842000,-0.000800,0.218000,0.000600,0.756300,5.444000,-2.852000,2.573000,-0.139000,1.231000
260.016,LOCKED,1,0.846000,0.000600,0.217700,0.000600,0.756400,5.444000,-2.852000,2.573000,-0.139000,1.231000
261.021,LOCKED,1,0.846000,-0.001600,0.217400,0.000600,0.758000,5.444000,-2.852000,2.573000,-0.139000,1.231000
262.021,LOCKED,1,0.838000,-0.003500,0.217400,0.000600,0.756800,5.444000,-2.852000,2.573000,-0.139000,1.231000
263.026,LOCKED,1,0.848000,-0.000800,0.217100,0.000600,0.758300,5.444000,-2.852000,2.573000,-0.139000,1.231000
264.031,LOCKED,1,0.848000,0.000100,0.217400,0.000600,0.758300,5.444000,-2.852000,2.573000,-0.139000,1.231000
265.034,LOCKED,1,0.850000,0.002400,0.217800,0.000600,0.757800,5.444000,-2.852000,2.573000,-0.139000,1.231000
266.036,LOCKED,1,0.846000,-0.000200,0.217500,0.000600,0.758600,5.444000,-2.852000,2.573000,-0.139000,1.231000
267.041,LOCKED,1,0.848000,0.001000,0.217600,0.000600,0.758300,5.444000,-2.852000,2.573000,-0.139000,1.231000
268.047,LOCKED,1,0.842000,-0.000600,0.217800,0.000600,0.757500,5.444000,-2.852000,2.573000,-0.139000,1.231000
269.051,LOCKED,1,0.839000,-0.004000,0.217600,0.000600,0.756400,5.444000,-2.852000,2.573000,-0.139000,1.231000
270.056,LOCKED,1,0.841000,-0.001300,0.217700,0.000600,0.757300,5.444000,-2.852000,2.573000,-0.139000,1.231000
271.063,LOCKED,1,0.841000,-0.001900,0.217600,0.000600,0.757300,5.444000,-2.852000,2.573000,-0.139000,1.231000
272.065,LOCKED,1,0.840000,-0.002700,0.217800,0.000600,0.757000,5.444000,-2.852000,2.573000,-0.139000,1.231000
273.070,LOCKED,1,0.847000,0.001300,0.217200,0.000600,0.757200,5.444000,-2.852000,2.573000,-0.139000,1.231000
274.070,LOCKED,1,0.841000,-0.002900,0.217300,0.000600,0.757600,5.444000,-2.852000,2.573000,-0.139000,1.231000
275.075,LOCKED,1,0.843000,0.000600,0.217600,0.000600,0.757100,5.444000,-2.852000,2.573000,-0.139000,1.231000
276.081,LOCKED,1,0.844000,-0.000600,0.217300,0.000600,0.758100,5.444000,-2.852000,2.573000,-0.139000,1.231000
277.086,LOCKED,1,0.840000,-0.000800,0.217700,0.000600,0.757200,5.444000,-2.852000,2.573000,-0.139000,1.231000
278.091,LOCKED,1,0.845000,-0.002000,0.217000,0.000600,0.759000,5.444000,-2.852000,2.573000,-0.139000,1.231000
279.096,LOCKED,1,0.846000,0.001100,0.217400,0.000600,0.757400,5.444000,-2.852000,2.573000,-0.139000,1.231000
280.099,LOCKED,1,0.845000,-0.002500,0.217000,0.000600,0.759600,5.444000,-2.852000,2.573000,-0.139000,1.231000
281.105,LOCKED,1,0.849000,0.001000,0.216900,0.000600,0.758700,5.444000,-2.852000,2.573000,-0.139000,1.231000
282.110,LOCKED,1,0.841000,-0.002100,0.217300,0.000600,0.757700,5.444000,-2.852000,2.573000,-0.139000,1.231000
283.114,LOCKED,1,0.841000,-0.002400,0.217300,0.000600,0.758200,5.444000,-2.852000,2.573000,-0.139000,1.231000
284.117,LOCKED,1,0.844000,-0.000300,0.217400,0.000600,0.758500,5.444000,-2.852000,2.573000,-0.139000,1.231000
285.122,LOCKED,1,0.842000,-0.001700,0.217300,0.000600,0.758800,5.444000,-2.852000,2.573000,-0.139000,1.231000
286.123,LOCKED,1,0.849000,0.002200,0.217100,0.000600,0.758200,5.444000,-2.852000,2.573000,-0.139000,1.231000
287.124,LOCKED,1,0.844000,-0.001300,0.217000,0.000600,0.758500,5.444000,-2.852000,2.573000,-0.139000,1.231000
288.126,LOCKED,1,0.850000,0.002700,0.216900,0.000600,0.758100,5.444000,-2.852000,2.573000,-0.139000,1.231000
289.133,LOCKED,1,0.849000,0.001100,0.216800,0.000600,0.758400,5.444000,-2.852000,2.573000,-0.139000,1.231000
290.138,LOCKED,1,0.844000,-0.000200,0.217100,0.000600,0.758300,5.444000,-2.852000,2.573000,-0.139000,1.231000
291.144,LOCKED,1,0.854000,0.004700,0.217100,0.000600,0.758200,5.444000,-2.852000,2.573000,-0.139000,1.231000
292.149,LOCKED,1,0.846000,-0.000700,0.216800,0.000600,0.758900,5.444000,-2.852000,2.573000,-0.139000,1.231000
293.151,LOCKED,1,0.849000,0.002400,0.217000,0.000600,0.758100,5.444000,-2.852000,2.573000,-0.139000,1.231000
294.158,LOCKED,1,0.848000,-0.001700,0.216200,0.000600,0.760600,5.444000,-2.852000,2.573000,-0.139000,1.231000
295.162,LOCKED,1,0.842000,-0.000800,0.217200,0.000600,0.758200,5.444000,-2.852000,2.573000,-0.139000,1.231000
296.167,LOCKED,1,0.851000,0.002200,0.217000,0.000600,0.759800,5.444000,-2.852000,2.573000,-0.139000,1.231000
297.172,LOCKED,1,0.839000,-0.003000,0.216900,0.000600,0.759000,5.444000,-2.852000,2.573000,-0.139000,1.231000
298.176,LOCKED,1,0.844000,-0.000600,0.216900,0.000600,0.759400,5.444000,-2.852000,2.573000,-0.139000,1.231000
299.181,LOCKED,1,0.840000,-0.001500,0.217200,0.000600,0.758100,5.444000,-2.852000,2.573000,-0.139000,1.231000
