t_s,state,locked,bias_v,err,h1_v,h2_v,dc_v,vpi_v,null_v,peak_v,quad_v,target_v,target_dc_v,dc_delta_v
179.696,LOCKED,1,-2.500000,0.000200,0.068000,0.001600,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054010
180.700,LOCKED,1,-2.499000,0.000000,0.068000,0.001600,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054010
181.705,LOCKED,1,-2.499000,0.000000,0.068000,0.001600,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054060
182.705,LOCKED,1,-2.499000,0.000400,0.067900,0.001600,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054050
183.710,LOCKED,1,-2.498000,0.000200,0.068000,0.001600,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054020
184.715,LOCKED,1,-2.498000,0.000200,0.068000,0.001600,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054030
185.717,LOCKED,1,-2.497000,0.000200,0.067900,0.001700,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054050
186.722,LOCKED,1,-2.497000,0.000200,0.068000,0.001700,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054020
187.727,LOCKED,1,-2.496000,0.000100,0.068000,0.001700,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054030
188.731,LOCKED,1,-2.496000,0.000000,0.068000,0.001700,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054030
189.731,LOCKED,1,-2.496000,0.000300,0.067900,0.001700,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054040
190.738,LOCKED,1,-2.495000,0.000200,0.068000,0.001700,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054020
191.740,LOCKED,1,-2.495000,0.000100,0.068000,0.001700,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054020
192.741,LOCKED,1,-2.494000,0.000100,0.068000,0.001800,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054030
193.743,LOCKED,1,-2.494000,0.000100,0.068000,0.001800,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054040
194.748,LOCKED,1,-2.494000,0.000200,0.067900,0.001800,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054040
195.751,LOCKED,1,-2.493000,0.000200,0.068000,0.001800,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054040
196.752,LOCKED,1,-2.493000,0.000100,0.068000,0.001800,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054040
197.754,LOCKED,1,-2.493000,0.000200,0.068000,0.001800,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054050
198.759,LOCKED,1,-2.492000,0.000200,0.067900,0.001800,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054040
199.764,LOCKED,1,-2.492000,0.000100,0.068000,0.001800,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054030
200.765,LOCKED,1,-2.491000,0.000200,0.067900,0.001800,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054050
201.767,LOCKED,1,-2.491000,0.000200,0.068000,0.001900,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054030
202.767,LOCKED,1,-2.490000,0.000200,0.067900,0.001900,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054030
203.769,LOCKED,1,-2.490000,0.000100,0.068000,0.001900,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054010
204.772,LOCKED,1,-2.490000,0.000100,0.068000,0.001900,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054040
205.775,LOCKED,1,-2.489000,0.000300,0.067900,0.001900,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054020
206.779,LOCKED,1,-2.489000,0.000000,0.068000,0.001900,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054020
207.782,LOCKED,1,-2.489000,0.000100,0.068000,0.001900,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054040
208.783,LOCKED,1,-2.488000,0.000100,0.068000,0.001900,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054020
209.787,LOCKED,1,-2.488000,0.000100,0.068000,0.001900,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054050
210.792,LOCKED,1,-2.488000,0.000200,0.068000,0.001900,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054050
211.798,LOCKED,1,-2.487000,0.000200,0.067900,0.002000,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054060
212.802,LOCKED,1,-2.487000,0.000000,0.068000,0.002000,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054020
213.804,LOCKED,1,-2.487000,-0.000000,0.068000,0.002000,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054050
214.810,LOCKED,1,-2.487000,0.000100,0.067900,0.002000,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054070
215.815,LOCKED,1,-2.486000,0.000200,0.068000,0.002000,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054050
216.815,LOCKED,1,-2.485000,0.000100,0.068000,0.002000,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054040
217.817,LOCKED,1,-2.485000,0.000100,0.068000,0.002000,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054050
218.822,LOCKED,1,-2.485000,0.000100,0.068000,0.002000,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054060
219.826,LOCKED,1,-2.485000,0.000100,0.068000,0.002000,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054060
220.832,LOCKED,1,-2.484000,0.000200,0.068000,0.002000,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054060
221.833,LOCKED,1,-2.484000,0.000100,0.068000,0.002000,0.015400,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054040
222.838,LOCKED,1,-2.484000,0.000000,0.068000,0.002000,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054070
223.840,LOCKED,1,-2.483000,0.000300,0.067900,0.002000,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054070
224.845,LOCKED,1,-2.483000,0.000000,0.068000,0.002100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054070
225.849,LOCKED,1,-2.483000,0.000100,0.068000,0.002100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054090
226.853,LOCKED,1,-2.483000,0.000100,0.068000,0.002100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054100
227.857,LOCKED,1,-2.482000,0.000100,0.068000,0.002100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054100
228.857,LOCKED,1,-2.482000,0.000200,0.067900,0.002100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054100
229.862,LOCKED,1,-2.481000,0.000100,0.068000,0.002100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054090
230.862,LOCKED,1,-2.481000,0.000100,0.068000,0.002100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054110
231.867,LOCKED,1,-2.481000,0.000300,0.067900,0.002100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054100
232.869,LOCKED,1,-2.480000,-0.000000,0.068000,0.002100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054090
233.874,LOCKED,1,-2.480000,0.000000,0.068000,0.002100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054120
234.879,LOCKED,1,-2.480000,0.000300,0.067900,0.002100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054130
235.883,LOCKED,1,-2.479000,0.000200,0.068000,0.002100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054100
236.887,LOCKED,1,-2.479000,0.000100,0.068000,0.002100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054100
237.891,LOCKED,1,-2.479000,0.000100,0.068000,0.002100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054140
238.896,LOCKED,1,-2.479000,0.000200,0.068000,0.002100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054110
239.898,LOCKED,1,-2.479000,-0.000100,0.068000,0.002100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054130
240.902,LOCKED,1,-2.478000,0.000200,0.067900,0.002100,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054150
241.907,LOCKED,1,-2.478000,0.000100,0.068000,0.002200,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054120
242.909,LOCKED,1,-2.478000,0.000100,0.068000,0.002200,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054130
243.910,LOCKED,1,-2.477000,0.000100,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054160
244.916,LOCKED,1,-2.477000,0.000200,0.068000,0.002200,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054140
245.919,LOCKED,1,-2.477000,0.000100,0.068000,0.002200,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054150
246.921,LOCKED,1,-2.476000,0.000000,0.068000,0.002200,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054140
247.926,LOCKED,1,-2.476000,0.000100,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054170
248.928,LOCKED,1,-2.476000,0.000300,0.067900,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054170
249.928,LOCKED,1,-2.475000,0.000200,0.068000,0.002200,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054130
250.929,LOCKED,1,-2.475000,-0.000100,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054170
251.934,LOCKED,1,-2.475000,0.000100,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054190
252.939,LOCKED,1,-2.475000,0.000200,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054160
253.945,LOCKED,1,-2.474000,0.000100,0.068000,0.002200,0.015300,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054150
254.949,LOCKED,1,-2.474000,0.000100,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054180
255.954,LOCKED,1,-2.474000,0.000100,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054180
256.959,LOCKED,1,-2.474000,0.000200,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054180
257.964,LOCKED,1,-2.473000,0.000200,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054160
258.968,LOCKED,1,-2.473000,0.000100,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054180
259.970,LOCKED,1,-2.473000,0.000000,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054200
260.978,LOCKED,1,-2.473000,0.000100,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054210
261.983,LOCKED,1,-2.472000,0.000100,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054200
262.984,LOCKED,1,-2.472000,0.000100,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054210
263.987,LOCKED,1,-2.472000,0.000200,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054190
264.991,LOCKED,1,-2.471000,-0.000000,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054200
265.991,LOCKED,1,-2.471000,0.000100,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054230
266.993,LOCKED,1,-2.471000,0.000300,0.067900,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054220
267.998,LOCKED,1,-2.470000,0.000100,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054190
269.002,LOCKED,1,-2.470000,0.000000,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054210
270.007,LOCKED,1,-2.470000,0.000100,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054220
271.008,LOCKED,1,-2.470000,0.000100,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054230
272.011,LOCKED,1,-2.470000,0.000000,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054210
273.016,LOCKED,1,-2.470000,0.000000,0.068000,0.002300,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054240
274.021,LOCKED,1,-2.469000,0.000200,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054250
275.026,LOCKED,1,-2.469000,0.000100,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054240
276.031,LOCKED,1,-2.469000,-0.000100,0.068100,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054240
277.033,LOCKED,1,-2.468000,0.000100,0.068000,0.002200,0.015200,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054250
278.035,LOCKED,1,-2.468000,0.000200,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054260
279.040,LOCKED,1,-2.468000,0.000200,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054270
280.050,LOCKED,1,-2.467000,0.000100,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054270
281.053,LOCKED,1,-2.467000,-0.000000,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054260
282.058,LOCKED,1,-2.467000,-0.000100,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054270
283.059,LOCKED,1,-2.467000,0.000200,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054290
284.064,LOCKED,1,-2.467000,0.000100,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054270
285.069,LOCKED,1,-2.466000,0.000100,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054300
286.071,LOCKED,1,-2.466000,0.000100,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054270
287.078,LOCKED,1,-2.466000,-0.000100,0.068100,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054280
288.082,LOCKED,1,-2.466000,0.000200,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054320
289.087,LOCKED,1,-2.465000,0.000200,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054300
290.090,LOCKED,1,-2.465000,0.000100,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054300
291.095,LOCKED,1,-2.465000,-0.000000,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054320
292.099,LOCKED,1,-2.465000,0.000100,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054320
293.104,LOCKED,1,-2.465000,0.000200,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054310
294.106,LOCKED,1,-2.464000,-0.000100,0.068100,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054320
295.111,LOCKED,1,-2.464000,0.000100,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054360
296.115,LOCKED,1,-2.464000,0.000300,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054340
297.120,LOCKED,1,-2.464000,0.000000,0.068100,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054330
298.127,LOCKED,1,-2.464000,-0.000000,0.068000,0.002200,0.015100,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054340
299.132,LOCKED,1,-2.463000,0.000100,0.068000,0.002200,0.015000,5.454000,-3.165000,2.259000,-0.453000,-2.649900,1.069410,-1.054370
